"Sku","Title","Image","Url","Seller","Platform","Connect","price","Nums"
"9599917","【Lasko】黑麥克二代4D熱波循環暖氣流多功能陶瓷電暖器(Cc23161Tw)","[https://i1.momoshop.com.tw/1671679670/goodsimg/0009/599/917/9599917_O_m.jpg]","https://m.momoshop.com.tw/goods.momo?i_code=9599917&mdiv=searchEngine&oid=2_15&kw=電暖器","None","import","root",NULL,"1"
"10913466","【Kinyo】迷你陶瓷電暖器(Neh120)","[https://i1.momoshop.com.tw/1678469681/goodsimg/0010/913/466/10913466_O_m.jpg]","https://m.momoshop.com.tw/goods.momo?i_code=10913466&mdiv=searchEngine&oid=3_1&kw=電暖器","None","import","root",NULL,"2"
"10656028","【Sampo 聲寶】陶瓷式定時電暖器(HxFh12P)","[https://i2.momoshop.com.tw/1678900351/goodsimg/0010/656/028/10656028_O_m.jpg]","https://m.momoshop.com.tw/goods.momo?i_code=10656028&mdiv=searchEngine&oid=3_5&kw=電暖器","None","import","root",NULL,"1"
"8222299","【Kinyo】迷你立臥兩用電暖器(保暖必備 Eh80)","[https://i4.momoshop.com.tw/1664562010/goodsimg/0008/222/299/8222299_O_m.jpg]","https://m.momoshop.com.tw/goods.momo?i_code=8222299&mdiv=searchEngine&oid=3_9&kw=電暖器","None","import","root",NULL,"1"
"6088848","【Northern 北方】房間/浴室兩用陶瓷電暖器(Ptc368)","[https://i2.momoshop.com.tw/1672019683/goodsimg/0006/088/848/6088848_O_m.jpg]","https://m.momoshop.com.tw/goods.momo?i_code=6088848&mdiv=searchEngine&oid=3_11&kw=電暖器","None","import","root",NULL,"1"
"9562172","【Songen 松井】陶瓷溫控立式暖氣機/電暖器(Sg813Np)","[https://i4.momoshop.com.tw/1670305602/goodsimg/0009/562/172/9562172_O_m.jpg]","https://m.momoshop.com.tw/goods.momo?i_code=9562172&mdiv=searchEngine&oid=3_12&kw=電暖器","None","import","root",NULL,"1"
"10642992","【Songen 松井】Ptc陶瓷發熱小型輕便暖氣機/電暖器","[https://i3.momoshop.com.tw/1676622165/goodsimg/0010/642/992/10642992_O_m.jpg]","https://m.momoshop.com.tw/goods.momo?i_code=10642992&mdiv=searchEngine&oid=4_4&kw=電暖器","None","import","root",NULL,"1"
"9458822","【Sampo 聲寶】浴室/臥房兩用抑菌電暖器(HxFk10R)","[https://i3.momoshop.com.tw/1671513772/goodsimg/0009/458/822/9458822_O_m.jpg]","https://m.momoshop.com.tw/goods.momo?i_code=9458822&mdiv=searchEngine&oid=4_5&kw=電暖器","None","import","root",NULL,"1"
"9563692","【山崎】防潑水電膜式遠紅外線電暖器(Sk9510Htr)","[https://i3.momoshop.com.tw/1658853464/goodsimg/0009/563/692/9563692_O_m.jpg]","https://m.momoshop.com.tw/goods.momo?i_code=9563692&mdiv=searchEngine&oid=4_8&kw=電暖器","None","import","root",NULL,"1"
"9494587","【正負零±0】Ceramic 陶瓷電暖器 XhhY030(橘紅)","[https://i2.momoshop.com.tw/1676608665/goodsimg/0009/494/587/9494587_O_m.jpg]","https://m.momoshop.com.tw/goods.momo?i_code=9494587&mdiv=searchEngine&oid=4_11&kw=電暖器","None","import","root",NULL,"1"
"9568168","【Songen 松井】3D旋風循環冷暖兩用電暖扇/暖氣機/電暖器/循環扇(Sg201Acw旋鈕式)","[https://i3.momoshop.com.tw/1658853589/goodsimg/0009/568/168/9568168_O_m.jpg]","https://m.momoshop.com.tw/goods.momo?i_code=9568168&mdiv=searchEngine&oid=4_18&kw=電暖器","None","import","root",NULL,"1"
"9468342","【OneMeter】★雨天烘鞋神器★智能溫控足部電暖器/烘鞋(Ofh1711Pt)","[https://i1.momoshop.com.tw/1677246717/goodsimg/0009/468/342/9468342_O_m.jpg]","https://m.momoshop.com.tw/goods.momo?i_code=9468342&mdiv=searchEngine&oid=5_6&kw=電暖器","None","import","root",NULL,"1"
"10704951","【Lapolo】陶瓷直立式電暖器(LaS6105)","[https://i2.momoshop.com.tw/1676623916/goodsimg/0010/704/951/10704951_O_m.jpg]","https://m.momoshop.com.tw/goods.momo?i_code=10704951&mdiv=searchEngine&oid=5_7&kw=電暖器","None","import","root",NULL,"1"
"6702608","【Lego 樂高】哈利波特系列 71043 Hogwarts Castle(積木 哈利波特)","[https://i2.momoshop.com.tw/1679947736/goodsimg/0006/702/608/6702608_O_m.jpg]","https://m.momoshop.com.tw/goods.momo?i_code=6702608&mdiv=searchEngine&oid=1_1&kw=樂高 71043","None","import","root",NULL,"1"
"7910955","【振頤軒】惡魔雙層起司鮮奶吐司(7包組)","[https://i4.momoshop.com.tw/1678868458/goodsimg/0007/910/955/7910955_O_m.jpg]","https://m.momoshop.com.tw/goods.momo?i_code=7910955&mdiv=searchEngine&oid=1_18&kw=麵包","None","import","root",NULL,"1"
"4412374","【法藍四季】起酥三明治3條組","[https://i1.momoshop.com.tw/1658331437/goodsimg/0004/412/374/4412374_O_m.jpg]","https://m.momoshop.com.tw/goods.momo?i_code=4412374&mdiv=searchEngine&oid=2_2&kw=麵包","None","import","root",NULL,"2"
"4668729","【皮耶先生】法式可麗露8入(43G/入)","[https://i4.momoshop.com.tw/1658332362/goodsimg/0004/668/729/4668729_O_m.jpg]","https://m.momoshop.com.tw/goods.momo?i_code=4668729&mdiv=searchEngine&oid=2_1&kw=麵包","None","import","root",NULL,"1"
"10217225","【愛上美味】貝果 任選5包(乳酪/藍莓/巧克力/蔓越莓/芝麻/蜂蜜)","[https://i4.momoshop.com.tw/1658334977/goodsimg/0010/217/225/10217225_O_m.jpg]","https://m.momoshop.com.tw/goods.momo?i_code=10217225&mdiv=searchEngine&oid=2_18&kw=麵包","None","import","root",NULL,"2"
"7771063","【上野物產】3袋共18個 義美製作 原味貝果","[https://i1.momoshop.com.tw/1681376265/goodsimg/0007/771/063/7771063_O_m.jpg]","https://m.momoshop.com.tw/goods.momo?i_code=7771063&mdiv=searchEngine&oid=3_5&kw=麵包","None","import","root",NULL,"1"
"8394742","【上野物產】3袋共18個 原味貝果","[https://i4.momoshop.com.tw/1658510765/goodsimg/0008/394/742/8394742_O_m.jpg]","https://m.momoshop.com.tw/goods.momo?i_code=8394742&mdiv=searchEngine&oid=3_12&kw=麵包","None","import","root",NULL,"1"
"6456720","【I3微澱粉】低糖好纖手工軟法麵包145Gx2條(271控糖配方 麵包 營養師)","[https://i2.momoshop.com.tw/1681468567/goodsimg/0006/456/720/6456720_O_m.jpg]","https://m.momoshop.com.tw/goods.momo?i_code=6456720&mdiv=searchEngine&oid=5_20&kw=麵包","None","import","root",NULL,"1"
"9006443","【大成】岩島成︱明太子法國麵包（147G／條）*16入︱大成食品(歐式麵包)","[https://i1.momoshop.com.tw/1665081703/goodsimg/0009/006/443/9006443_O_m.jpg]","https://m.momoshop.com.tw/goods.momo?i_code=9006443&mdiv=searchEngine&oid=6_4&kw=麵包","None","import","root",NULL,"1"
"DRADLX-A900H4N7U","GAMING GeForce RTX 4080 SUPER Trinity Black 16GB 顯示卡","[https://cs-a.ecimg.tw/items/DRADLXA900H4N7U/000001_1706670585.jpg]","https://24h.pchome.com.tw/prod/DRADLX-A900H4N7U","None","pchome","root","null","1"
"DRADLX-A900H4N6U","GAMING GeForce RTX 4080 SUPER Trinity White OC 16GB 顯示卡","[https://cs-a.ecimg.tw/items/DRADLXA900H4N6U/000001_1706669700.jpg]","https://24h.pchome.com.tw/prod/DRADLX-A900H4N6U","None","pchome","root","null","1"
"DRAA5K-A900HJELY","Crucial X6 2TB USB3.2 Gen2 行動固態硬碟","[https://cs-a.ecimg.tw/items/DRAA5KA900HJELY/000001_1728705696.jpg]","https://24h.pchome.com.tw/prod/DRAA5K-A900HJELY","None","pchome","root","null","1"
"DRAA5K-A900B5FO6","Crucial X6 1TB USB3.2 Gen2 SSD 行動硬碟","[https://cs-a.ecimg.tw/items/DRAA5KA900B5FO6/000001_1709000533.jpg]","https://24h.pchome.com.tw/prod/DRAA5K-A900B5FO6","None","pchome","root","null","3"
"DRAA5N-A900H079C","My Book 16TB 3.5吋外接硬碟(BBGB0160HBK-SESN)","[https://cs-a.ecimg.tw/items/DRAA5NA900H079C/000001_1728297101.jpg]","https://24h.pchome.com.tw/prod/DRAA5N-A900H079C","None","pchome","root","null","4"
"DRAA6H-A9008G9W6","My Book Duo 16TB(8TBx2)USB3.1 3.5吋雙硬碟儲存","[https://cs-a.ecimg.tw/items/DRAA6HA9008G9W6/000001_1619406060.jpg]","https://24h.pchome.com.tw/prod/DRAA6H-A9008G9W6","None","pchome","root","null","2"
"DSABQK-A900GAYHW","42M2N8900 OLED電競螢幕 (42型/OLED 4K/138hz/0.1ms/HDMI 2.1/HDCP 2.3/喇叭/HDR 10)","[https://cs-a.ecimg.tw/items/DSABQKA900GAYHW/000001_1718956651.jpg]","https://24h.pchome.com.tw/prod/DSABQK-A900GAYHW","None","pchome","root","null","1"
"DSABQI-A900HMN9Q","24M2N3200S HDR電競螢幕(24型/FHD/180Hz/0.5ms/IPS)","[https://cs-a.ecimg.tw/items/DSABQIA900HMN9Q/000001_1720081467.jpg]","https://24h.pchome.com.tw/prod/DSABQI-A900HMN9Q","None","pchome","root","null","1"
"DRAB57-1900H4034","[2入組] 【IronWolf】(ST8000VN004) 8TB/7200轉/256MB/3.5吋/3Y","[https://cs-a.ecimg.tw/items/DRAB571900H4034/000001_1728705816.jpg]","https://24h.pchome.com.tw/prod/DRAB57-1900H4034","None","pchome","root","null","1"
"DRAB57-A900DWR7O","【IronWolf】那嘶狼 8TB 3.5吋NAS硬碟 (ST8000VN004)","[https://cs-a.ecimg.tw/items/DRAB57A900DWR7O/000001_1728705813.jpg]","https://24h.pchome.com.tw/prod/DRAB57-A900DWR7O","None","pchome","root","null","2"
"DRAB57-1900H403Q","[4入組] 【IronWolf】(ST8000VN004) 8TB/7200轉/256MB/3.5吋/3Y","[https://cs-a.ecimg.tw/items/DRAB571900H403Q/000001_1728705817.jpg]","https://24h.pchome.com.tw/prod/DRAB57-1900H403Q","None","pchome","root","null","1"
"DCBE1X-A900GKVCM","【TP-LINK】TAPO C220 旋轉式 AI 家庭防護 / Wi-Fi 網路攝影機","[https://cs-a.ecimg.tw/items/DCBE1XA900GKVCM/000001_1729123519.jpg]","https://24h.pchome.com.tw/prod/DCBE1X-A900GKVCM","None","pchome","root","null","2"
"DSBC1T-A900GOCEP","【南紡購物中心】 【128G記憶卡組】 Tapo C220 AI智慧偵測 2.5K QHD旋轉式無線網路攝影機 + 金士頓 128G 記憶卡","[https://cs-a.ecimg.tw/items/DSBC1TA900GOCEP/000001_1712049703.jpg]","https://24h.pchome.com.tw/prod/DSBC1T-A900GOCEP","None","pchome","root","null","2"
"DSBC0Z-A900HJE7R","【南紡購物中心】 限時促銷 Archer GE800 Wi-Fi 7 BE19000 三頻電競 10Gigabit無線網路路由器","[https://cs-a.ecimg.tw/items/DSBC0ZA900HJE7R/000001_1717552911.jpg]","https://24h.pchome.com.tw/prod/DSBC0Z-A900HJE7R","None","pchome","root","null","2"
"DRAN3H-A900FWYL0","Tapo L530E 1600萬色 多彩調節 8.7W 節能LED Wi-Fi 智慧照明 智能智慧燈泡(支援Google音箱)","[https://cs-a.ecimg.tw/items/DRAN3HA900FWYL0/000001_1672980294.jpg]","https://24h.pchome.com.tw/prod/DRAN3H-A900FWYL0","None","pchome","root","null","1"
"DEBD2T-1900FIA4D","Tapo L530E 1600萬色 多彩調節 8.7W節能LED Wi-Fi 智慧照明 智能智慧燈泡(支援Google音箱)(四入組)","[https://cs-a.ecimg.tw/items/DEBD2T1900FIA4D/000001_1699941555.jpg]","https://24h.pchome.com.tw/prod/DEBD2T-1900FIA4D","None","pchome","root","null","1"
"DRAN08-A900H8532","Deco BE65 Wi-Fi 7 BE11000 三頻 2.5G 真Mesh無線網路網狀路由器(Wi-Fi 7分享器/支援VPN)(3入)","[https://cs-a.ecimg.tw/items/DRAN08A900H8532/000001_1723452299.jpg]","https://24h.pchome.com.tw/prod/DRAN08-A900H8532","None","pchome","root","null","1"
"DRAN08-A900H8512","Deco BE65 Wi-Fi 7 BE11000 三頻 2.5Gigabit 真Mesh 無線網路網狀路由器(Wi-Fi 7分享器/支援VPN)(1入)","[https://cs-a.ecimg.tw/items/DRAN08A900H8512/000001_1726026875.jpg]","https://24h.pchome.com.tw/prod/DRAN08-A900H8512","None","pchome","root","null","1"
"DRAN08-A900H851Z","Deco BE65 Wi-Fi 7 BE11000 三頻 2.5G 真Mesh無線網路網狀路由器(Wi-Fi 7分享器/支援VPN)(2入)","[https://cs-a.ecimg.tw/items/DRAN08A900H851Z/000001_1723687820.jpg]","https://24h.pchome.com.tw/prod/DRAN08-A900H851Z","None","pchome","root","null","1"
"DSBC0Z-A900HJYHI","【南紡購物中心】 限時促銷 Archer BE230 Wi-Fi 7 BE3600 雙頻 2.5 Gigabit 無線網路路由器(WiFi 7分享器/VPN)","[https://cs-a.ecimg.tw/items/DSBC0ZA900HJYHI/000001_1723572016.jpg]","https://24h.pchome.com.tw/prod/DSBC0Z-A900HJYHI","None","pchome","root","null","1"
"DRAN5B-A900HF2LS","Archer BE900 Wi-Fi 7 BE24000 四頻 10 Gigabit 無線網路路由器(WiFi 7分享器/雙10G/VPN)","[https://cs-a.ecimg.tw/items/DRAN5BA900HF2LS/000001_1725325760.jpg]","https://24h.pchome.com.tw/prod/DRAN5B-A900HF2LS","None","pchome","root","null","1"
"DRAN3B-A900GZ6UZ","Tapo C425 2K 四百萬 無線網路攝影機 監視器 IP CAM(全彩夜視/超廣角/可充電電池/IP66防水)","[https://cs-a.ecimg.tw/items/DRAN3BA900GZ6UZ/000001_1724379184.jpg]","https://24h.pchome.com.tw/prod/DRAN3B-A900GZ6UZ","None","pchome","root","null","1"
"DRAH31-A900B5Q1G","980 PRO 2TB NVMe M.2 2280 PCIe 固態硬碟 (MZ-V8P2T0BW)","[https://cs-a.ecimg.tw/items/DRAH31A900B5Q1G/000001_1718694162.jpg]","https://24h.pchome.com.tw/prod/DRAH31-A900B5Q1G","None","pchome","root","null","1"
"DSBC7E-A900HIO06","【南紡購物中心】  Crucial  X9 Pro 2TB 2T SSD 1050MB/s CT2000X9PROSSD9 外接行動固態硬碟","[https://cs-a.ecimg.tw/items/DSBC7EA900HIO06/000001_1716959081.jpg]","https://24h.pchome.com.tw/prod/DSBC7E-A900HIO06","None","pchome","root","null","1"
"DRAHAH-A900ES17E","黑標 SN770 2TB NVMe M.2 PCIe SSD","[https://cs-a.ecimg.tw/items/DRAHAHA900ES17E/000001_1695262245.jpg]","https://24h.pchome.com.tw/prod/DRAHAH-A900ES17E","None","pchome","root","null","1"
"DRAH33-A900B5EY3","MP33 PRO 2TB M.2 PCIe SSD 固態硬碟 升級版","[https://cs-a.ecimg.tw/items/DRAH33A900B5EY3/000001_1721839149.jpg]","https://24h.pchome.com.tw/prod/DRAH33-A900B5EY3","None","pchome","root","null","1"
"DRAH5Z-A900FAAXT","Exceria Pro SSD M.2 2280 PCIe NVMe 2TB Gen4x4","[https://cs-a.ecimg.tw/items/DRAH5ZA900FAAXT/000001_1677051933.jpg]","https://24h.pchome.com.tw/prod/DRAH5Z-A900FAAXT","None","pchome","root","null","1"
"DSBC7E-A900GKIS0","【南紡購物中心】   Crucial X10 Pro 2TB U3.2 Type C外接式SSD","[https://cs-a.ecimg.tw/items/DSBC7EA900GKIS0/000001_1691662821.jpg]","https://24h.pchome.com.tw/prod/DSBC7E-A900GKIS0","None","pchome","root","null","1"
"DSBC7E-A900GPBYK","【南紡購物中心】   XPG GAMMIX S70 PRO 2TB PCIe 4.0 Gen4x4 M.2 SSD固態硬碟《白》","[https://cs-a.ecimg.tw/items/DSBC7EA900GPBYK/000001_1701331320.jpg]","https://24h.pchome.com.tw/prod/DSBC7E-A900GPBYK","None","pchome","root","null","1"
"DRAHE2-A900GKPZQ","SPATIUM M480 PRO 2TB Gen4 PCIe SSD M.2","[https://cs-a.ecimg.tw/items/DRAHE2A900GKPZQ/000001_1691940452.jpg]","https://24h.pchome.com.tw/prod/DRAHE2-A900GKPZQ","None","pchome","root","null","1"
"DRAH3A-A900AL4AK","Aura Pro X2 (2.0TB NVMe SSD) 適用於 2013 - 2017 年的 Mac 電腦","[https://cs-a.ecimg.tw/items/DRAH3AA900AL4AK/000001_1585709479.jpg]","https://24h.pchome.com.tw/prod/DRAH3A-A900AL4AK","None","pchome","root","null","1"
"DRAHI0-A900GI09H","艾格 KINGSMAN KP800 4TB M.2 PCIe NVMe Gen4x4 SSD固態硬碟","[https://cs-a.ecimg.tw/items/DRAHI0A900GI09H/000001_1689673501.jpg]","https://24h.pchome.com.tw/prod/DRAHI0-A900GI09H","None","pchome","root","null","1"
"DRAH0V-A900HCSUL","XPG GAMMIX S60 Pro 2TB PCIe 4.0 (黑) 固態硬碟/台灣製(AS60PRO-2TCS)","[https://cs-a.ecimg.tw/items/DRAH0VA900HCSUL/000001_1711960087.jpg]","https://24h.pchome.com.tw/prod/DRAH0V-A900HCSUL","None","pchome","root","null","1"
"DRAH5Z-A900FAB00","Exceria G2 SSD M.2 2280 PCIe NVMe 1TB Gen3x4","[https://cs-a.ecimg.tw/items/DRAH5ZA900FAB00/000001_1698026684.jpg]","https://24h.pchome.com.tw/prod/DRAH5Z-A900FAB00","None","pchome","root","null","1"
"DRAHEY-A900GGHDV","SPATIUM M480 PRO PCIe 4.0 NVMe M.2 2TB HS","[https://cs-a.ecimg.tw/items/DRAHEYA900GGHDV/000001_1689239326.jpg]","https://24h.pchome.com.tw/prod/DRAHEY-A900GGHDV","None","pchome","root","null","1"
"DSBC7E-A900H49P2","【南紡購物中心】  SN740 1TB 1T M.2 2230 PCIE 4.0 SSD 固態硬碟 -OEM 包裝","[https://cs-a.ecimg.tw/items/DSBC7EA900H49P2/000001_1706512541.jpg]","https://24h.pchome.com.tw/prod/DSBC7E-A900H49P2","None","pchome","root","null","1"
"DRAH5Z-A900FAAX4","Exceria Pro SSD M.2 2280 PCIe NVMe 1TB Gen4x4","[https://cs-a.ecimg.tw/items/DRAH5ZA900FAAX4/000001_1658314793.jpg]","https://24h.pchome.com.tw/prod/DRAH5Z-A900FAAX4","None","pchome","root","null","1"
"DRAHAH-A900ES131","黑標 SN770 1TB NVMe M.2 PCIe SSD","[https://cs-a.ecimg.tw/items/DRAHAHA900ES131/000001_1696212656.jpg]","https://24h.pchome.com.tw/prod/DRAHAH-A900ES131","None","pchome","root","null","1"
"DSBC7E-A900HUNSG","Crucial P3 Plus 1TB Gen4 NVMe PCIe M.2 SSD固態硬碟","[https://cs-a.ecimg.tw/items/DSBC7EA900HUNSG/000001_1727055833.jpg]","https://24h.pchome.com.tw/prod/DSBC7E-A900HUNSG","None","pchome","root","null","1"
"DGCA05-A900F8U2N","ExtremePRO microSDXC UHS-I 64GB 記憶卡(公司貨)","[https://cs-a.ecimg.tw/items/DGCA05A900F8U2N/000001_1679648409.jpg]","https://24h.pchome.com.tw/prod/DGCA05-A900F8U2N","None","pchome","root","null","3"
"DGAGCT-A900FB5AY","512GB 512G microSD【190MB/s Extreme】microSDXC micro SD SDXC 4K U3 A2手機記憶卡","[https://cs-a.ecimg.tw/items/DGAGCTA900FB5AY/000001_1658285803.jpg]","https://24h.pchome.com.tw/prod/DGAGCT-A900FB5AY","None","pchome","root","null","1"
"DGCA07-A900FDG8N","Extreme microSDXC UHS-I 記憶卡 256GB (公司貨)","[https://cs-a.ecimg.tw/items/DGCA07A900FDG8N/000001_1724722673.jpg]","https://24h.pchome.com.tw/prod/DGCA07-A900FDG8N","None","pchome","root","null","1"
"DGCA05-A900FBHH3","ExtremePRO microSDXC  512GB 記憶卡(公司貨)","[https://cs-a.ecimg.tw/items/DGCA05A900FBHH3/000001_1693796805.jpg]","https://24h.pchome.com.tw/prod/DGCA05-A900FBHH3","None","pchome","root","null","1"
"DGAGCT-A900FB5CZ","256GB 256G microSDXC【Extreme Pro 200MB/s】UHS U3 4K V30 A2 手機記憶卡","[https://cs-a.ecimg.tw/items/DGAGCTA900FB5CZ/000001_1658286395.jpg]","https://24h.pchome.com.tw/prod/DGAGCT-A900FB5CZ","None","pchome","root","null","1"
"DGAGCT-A900FM125","512GB  microSDXC【200MB/s Extreme Pro】 4K U3 A2 V30手機記憶卡","[https://cs-a.ecimg.tw/items/DGAGCTA900FM125/000001_1664442632.jpg]","https://24h.pchome.com.tw/prod/DGAGCT-A900FM125","None","pchome","root","null","1"
"DGAGCT-A900FN0DP","128GB 【200MB/s】Extreme Pro microSDXC UHS-I C10 U3 A2 V30 手機記憶卡","[https://cs-a.ecimg.tw/items/DGAGCTA900FN0DP/000001_1665629603.jpg]","https://24h.pchome.com.tw/prod/DGAGCT-A900FN0DP","None","pchome","root","null","1"
"DSBC0B-A900HHP60","【南紡購物中心】 鈔省價 i7-12700K+華碩 ROG STRIX Z790-A GAMING WIFI D4 ATX主機板","[https://cs-a.ecimg.tw/items/DSBC0BA900HHP60/000001_1716201190.jpg]","https://24h.pchome.com.tw/prod/DSBC0B-A900HHP60","None","pchome","root","null","1"
"DSBC0B-A900HMGRE","【南紡購物中心】 鈔省價 i7-12700K+華碩 PRIME Z790M-PLUS-CSM D5 M-ATX主機板","[https://cs-a.ecimg.tw/items/DSBC0BA900HMGRE/000001_1719970236.jpg]","https://24h.pchome.com.tw/prod/DSBC0B-A900HMGRE","None","pchome","root","null","1"
"DRAI63-A900GPGWU","Core i7-14700K 中央處理器 盒裝","[https://cs-a.ecimg.tw/items/DRAI63A900GPGWU/000001_1697679527.jpg]","https://24h.pchome.com.tw/prod/DRAI63-A900GPGWU","None","pchome","root","null","1"
"DRAI3X-A900HFNXG","Core I5-12400 六核心 中央處理器 盒裝","[https://cs-a.ecimg.tw/items/DRAI3XA900HFNXG/000001_1714448758.jpg]","https://24h.pchome.com.tw/prod/DRAI3X-A900HFNXG","None","pchome","root","null","1"
"DRAI63-A900H2GU5","Core i5-14400F 中央處理器 盒裝","[https://cs-a.ecimg.tw/items/DRAI63A900H2GU5/000001_1704681665.jpg]","https://24h.pchome.com.tw/prod/DRAI63-A900H2GU5","None","pchome","root","null","1"
"DRAI02-A900HFO9E","Core i7-14700F 中央處理器 盒裝","[https://cs-a.ecimg.tw/items/DRAI02A900HFO9E/000001_1714455813.jpg]","https://24h.pchome.com.tw/prod/DRAI02-A900HFO9E","None","pchome","root","null","1"
"DRAI63-A900H2GTK","Core i5-14500 中央處理器 盒裝","[https://cs-a.ecimg.tw/items/DRAI63A900H2GTK/000001_1704681485.jpg]","https://24h.pchome.com.tw/prod/DRAI63-A900H2GTK","None","pchome","root","null","1"
"DRAI08-A900H4FT3","Ryzen 7-5700X3D 3.0GHz 八核心 中央處理器","[https://cs-a.ecimg.tw/items/DRAI08A900H4FT3/000001_1706606654.jpg]","https://24h.pchome.com.tw/prod/DRAI08-A900H4FT3","None","pchome","root","null","1"
"DSBC0B-A900H5EMV","【南紡購物中心】  Ryzen 5-8600G 4.3GHz 6核心 中央處理器 (R5-8600G)","[https://cs-a.ecimg.tw/items/DSBC0BA900H5EMV/000001_1707204065.jpg]","https://24h.pchome.com.tw/prod/DSBC0B-A900H5EMV","None","pchome","root","null","2"
"DSBC0B-A900H5EFP","【南紡購物中心】  Ryzen 5-5600GT 3.6GHz 6核心 中央處理器 (R5-5600GT)","[https://cs-a.ecimg.tw/items/DSBC0BA900H5EFP/000001_1707203788.jpg]","https://24h.pchome.com.tw/prod/DSBC0B-A900H5EFP","None","pchome","root","null","2"
"DSBC0B-A900H5EFN","【南紡購物中心】  Ryzen 5-5500GT 3.6GHz 6核心 中央處理器 (R5-5500GT)","[https://cs-a.ecimg.tw/items/DSBC0BA900H5EFN/000001_1718873123.jpg]","https://24h.pchome.com.tw/prod/DSBC0B-A900H5EFN","None","pchome","root","null","2"
"DSBC0B-A900H5EGE","【南紡購物中心】  Ryzen 7-8700G 4.2GHz 8核心 中央處理器 (R7-8700G)","[https://cs-a.ecimg.tw/items/DSBC0BA900H5EGE/000001_1707203832.jpg]","https://24h.pchome.com.tw/prod/DSBC0B-A900H5EGE","None","pchome","root","null","3"
"DRAI05-A900FIAO3","Ryzen 5-7600X 4.7GHz 6核心 中央處理器","[https://cs-a.ecimg.tw/items/DRAI05A900FIAO3/000001_1675044419.jpg]","https://24h.pchome.com.tw/prod/DRAI05-A900FIAO3","None","pchome","root","null","2"
"DRAI7E-A900HP6MO","Ryzen 5-9600X 3.9GHz 6核心 中央處理器","[https://cs-a.ecimg.tw/items/DRAI7EA900HP6MO/000001_1722413940.jpg]","https://24h.pchome.com.tw/prod/DRAI7E-A900HP6MO","None","pchome","root","null","3"
"DCBE2G-A900BIFE8","G102 第二代 RGB 炫彩遊戲滑鼠 黑","[https://cs-a.ecimg.tw/items/DCBE2GA900BIFE8/000001_1729122675.jpg]","https://24h.pchome.com.tw/prod/DCBE2G-A900BIFE8","None","pchome","root","null","1"
"DCBE2G-A900B8IU2","G102 第二代 RGB 炫彩遊戲滑鼠 - 莫蘭紫","[https://cs-a.ecimg.tw/items/DCBE2GA900B8IU2/000001_1729127577.jpg]","https://24h.pchome.com.tw/prod/DCBE2G-A900B8IU2","None","pchome","root","null","1"
"DSAR1L-A900HO8RP","G102 炫彩遊戲滑鼠-白","[https://cs-a.ecimg.tw/items/DSAR1LA900HO8RP/000001_1721358322.jpg]","https://24h.pchome.com.tw/prod/DSAR1L-A900HO8RP","None","pchome","root","null","1"
"DCBE2G-A900B8IU3","G102 第二代 RGB 炫彩遊戲滑鼠 - 炫光藍","[https://cs-a.ecimg.tw/items/DCBE2GA900B8IU3/000001_1729126744.jpg]","https://24h.pchome.com.tw/prod/DCBE2G-A900B8IU3","None","pchome","root","null","1"
"DCAN8M-A900BAXW0","G304 電競滑鼠-白","[https://cs-a.ecimg.tw/items/DCAN8MA900BAXW0/000001_1727228838.jpg]","https://24h.pchome.com.tw/prod/DCAN8M-A900BAXW0","None","pchome","root","null","1"
"DCBE2G-A900BXE4L","G304 Lightspeed 無線電競遊戲滑鼠 - 莫藍紫","[https://cs-a.ecimg.tw/items/DCBE2GA900BXE4L/000001_1729122033.jpg]","https://24h.pchome.com.tw/prod/DCBE2G-A900BXE4L","None","pchome","root","null","1"
"DSAR1N-A900FVSGM","G304 電競滑鼠-藍","[https://cs-a.ecimg.tw/items/DSAR1NA900FVSGM/000001_1727229015.jpg]","https://24h.pchome.com.tw/prod/DSAR1N-A900FVSGM","None","pchome","root","null","1"
"DCBE2G-A900FC7CU","G304 Lightspeed 無線電競遊戲滑鼠 - 湖水綠","[https://cs-a.ecimg.tw/items/DCBE2GA900FC7CU/000001_1729124124.jpg]","https://24h.pchome.com.tw/prod/DCBE2G-A900FC7CU","None","pchome","root","null","1"
"DCAN8M-A9009KG7Y","G502 Hero 高效能電競滑鼠","[https://cs-a.ecimg.tw/items/DCAN8MA9009KG7Y/000001_1727228819.jpg]","https://24h.pchome.com.tw/prod/DCAN8M-A9009KG7Y","None","pchome","root","null","1"
"DSBC0X-A900FXE94","【南紡購物中心】   G502 X PLUS 遊戲滑鼠","[https://cs-a.ecimg.tw/items/DSBC0XA900FXE94/000001_1686630394.jpg]","https://24h.pchome.com.tw/prod/DSBC0X-A900FXE94","None","pchome","root","null","3"
"DSAR5F-A900HQDJU","G G502 X 高效能電競滑鼠-白","[https://cs-a.ecimg.tw/items/DSAR5FA900HQDJU/000001_1723715912.jpg]","https://24h.pchome.com.tw/prod/DSAR5F-A900HQDJU","None","pchome","root","null","1"
"DCBE2G-A900FMPFK","G502 X PLUS RGB無線電競滑鼠 黑色","[https://cs-a.ecimg.tw/items/DCBE2GA900FMPFK/000001_1729121948.jpg]","https://24h.pchome.com.tw/prod/DCBE2G-A900FMPFK","None","pchome","root","null","1"
