"sku","title","image","url","platform","connect","price","num","query"
"5554421","【ADATA 威剛】UV320 128GB 隨身碟(白)","https://i3.momoshop.com.tw/1692635326/goodsimg/0005/554/421/5554421_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=5554421&Area=search&mdiv=403&oid=2_17&cid=index&kw=%E9%9A%A8%E8%BA%AB%E7%A2%9F","momo","root","199.00","1","usb"
"6822350","【SanDisk】Ultra Luxe USB 3.2 Gen 1 隨身碟 256G(公司貨)","https://i2.momoshop.com.tw/1700211976/goodsimg/0006/822/350/6822350_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=6822350&Area=search&mdiv=403&oid=2_18&cid=index&kw=%E9%9A%A8%E8%BA%AB%E7%A2%9F","momo","root","639.00","1","usb"
"10133340","【Kingston 金士頓】DataTraveler ExodiaM DTXM/64GB USB3.2 Gen1 隨身碟(DTXM/64GB)","https://i3.momoshop.com.tw/1692207379/goodsimg/0010/133/340/10133340_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10133340&Area=search&mdiv=403&oid=2_21&cid=index&kw=%E9%9A%A8%E8%BA%AB%E7%A2%9F","momo","root","134.00","3","usb"
"11049911","【Transcend 創見】JetFlash930C Type C 256GB 高速高耐用雙頭隨身碟(TS256GJF930C 新舊包裝隨機出貨)","https://i2.momoshop.com.tw/1692466215/goodsimg/0011/049/911/11049911_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11049911&Area=search&mdiv=403&oid=2_23&cid=index&kw=%E9%9A%A8%E8%BA%AB%E7%A2%9F","momo","root","999.00","1","usb"
"12076978","【SanDisk】Ultra Go Type-C 雙用隨身碟草本綠256GB(公司貨)","https://i2.momoshop.com.tw/1743656448/goodsimg/0012/076/978/12076978_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12076978&Area=search&mdiv=403&oid=2_24&cid=index&kw=%E9%9A%A8%E8%BA%AB%E7%A2%9F","momo","root","579.00","2","usb"
"11046115","【Transcend 創見】JetFlash700 USB3.1 128GB 隨身碟-經典黑(TS128GJF700 新舊包裝隨機出貨)","https://i3.momoshop.com.tw/1692465899/goodsimg/0011/046/115/11046115_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11046115&Area=search&mdiv=403&oid=2_26&cid=index&kw=%E9%9A%A8%E8%BA%AB%E7%A2%9F","momo","root","289.00","1","usb"
"11049910","【Transcend 創見】JetFlash930C Type C 128GB 高速高耐用雙頭隨身碟(TS128GJF930C 新舊包裝隨機出貨)","https://i1.momoshop.com.tw/1692466466/goodsimg/0011/049/910/11049910_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11049910&Area=search&mdiv=403&oid=2_29&cid=index&kw=%E9%9A%A8%E8%BA%AB%E7%A2%9F","momo","root","699.00","1","usb"
"13666696","【GIGASTONE 立達】256GB USB3.2 Gen1 Type-C雙介面隨身碟UAC-4400GY(iPhone17/Mac/Android/筆電)","https://i1.momoshop.com.tw/1739874641/goodsimg/0013/666/696/13666696_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13666696&Area=search&mdiv=403&oid=3_3&cid=index&kw=%E9%9A%A8%E8%BA%AB%E7%A2%9F","momo","root","548.00","1","usb"
"7446609","【GIGASTONE 立達】256GB USB3.1/3.2 Gen1 極簡滑蓋隨身碟 UD-3202白(256G USB3.2高速隨身碟)","https://i4.momoshop.com.tw/1721352361/goodsimg/0007/446/609/7446609_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=7446609&Area=search&mdiv=403&oid=3_5&cid=index&kw=%E9%9A%A8%E8%BA%AB%E7%A2%9F","momo","root","429.00","1","usb"
"12456831","【Kingston 金士頓】DataTraveler Kyson 512GB USB 3.2 Gen1 隨身碟(DTKN/512GB)","https://i3.momoshop.com.tw/1705742039/goodsimg/0012/456/831/12456831_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12456831&Area=search&mdiv=403&oid=3_7&cid=index&kw=%E9%9A%A8%E8%BA%AB%E7%A2%9F","momo","root","997.00","1","usb"
"12274172","【SanDisk】Ultra Luxe Type-C 雙用隨身碟金色256GB(公司貨)","https://i1.momoshop.com.tw/1741669301/goodsimg/0012/274/172/12274172_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12274172&Area=search&mdiv=403&oid=3_8&cid=index&kw=%E9%9A%A8%E8%BA%AB%E7%A2%9F","momo","root","689.00","1","usb"
"11777898","【SanDisk 晟碟】512GB Ultra Luxe USB TYPE-C SDDDC4-512G 隨身碟(隨身碟)","https://i3.momoshop.com.tw/1701162406/goodsimg/0011/777/898/11777898_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11777898&Area=search&mdiv=403&oid=3_10&cid=index&kw=%E9%9A%A8%E8%BA%AB%E7%A2%9F","momo","root","1155.00","2","usb"
"11049912","【Transcend 創見】JetFlash930C Type C 512GB 高速高耐用雙頭隨身碟(TS512GJF930C 新舊包裝隨機出貨)","https://i4.momoshop.com.tw/1692466239/goodsimg/0011/049/912/11049912_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11049912&Area=search&mdiv=403&oid=3_11&cid=index&kw=%E9%9A%A8%E8%BA%AB%E7%A2%9F","momo","root","1249.00","1","usb"
"14033316","【SanDisk】SanDisk CREATOR USB-C 隨身碟 512GB(公司貨)","https://i2.momoshop.com.tw/1749531763/goodsimg/0014/033/316/14033316_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14033316&Area=search&mdiv=403&oid=3_12&cid=index&kw=%E9%9A%A8%E8%BA%AB%E7%A2%9F","momo","root","999.00","1","usb"
"12076983","【SanDisk】Ultra Go Type-C 雙用隨身碟薰衣草紫64GB(公司貨)","https://i1.momoshop.com.tw/1743656450/goodsimg/0012/076/983/12076983_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12076983&Area=search&mdiv=403&oid=3_13&cid=index&kw=%E9%9A%A8%E8%BA%AB%E7%A2%9F","momo","root","279.00","3","usb"
"8031488","【Kingston 金士頓】DataTraveler 70 USB Type-C 128GB 隨身碟(DT70/128GB)","https://i4.momoshop.com.tw/1692888876/goodsimg/0008/031/488/8031488_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8031488&Area=search&mdiv=403&oid=3_14&cid=index&kw=%E9%9A%A8%E8%BA%AB%E7%A2%9F","momo","root","178.00","1","usb"
"10333634","【Kingston 金士頓】DataTraveler Micro 高質感金屬 256GB 小巧 USB 隨身碟(DTMC3G2/256GB)","https://i3.momoshop.com.tw/1692293932/goodsimg/0010/333/634/10333634_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10333634&Area=search&mdiv=403&oid=3_15&cid=index&kw=%E9%9A%A8%E8%BA%AB%E7%A2%9F","momo","root","699.00","1","usb"
"12876711","【Transcend 創見】JetFlash760 USB3.1 256GB 隨身碟(TS256GJF760 新舊包裝隨機出貨)","https://i1.momoshop.com.tw/1716527049/goodsimg/0012/876/711/12876711_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12876711&Area=search&mdiv=403&oid=3_18&cid=index&kw=%E9%9A%A8%E8%BA%AB%E7%A2%9F","momo","root","559.00","1","usb"
"10509963","【GIGASTONE 立達】256GB USB3.1/3.2 Gen1 極簡滑蓋隨身碟 UD-3202黑(256G USB3.2高速隨身碟)","https://i1.momoshop.com.tw/1718859778/goodsimg/0010/509/963/10509963_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10509963&Area=search&mdiv=403&oid=3_20&cid=index&kw=%E9%9A%A8%E8%BA%AB%E7%A2%9F","momo","root","429.00","1","usb"
"12510941","【Kingston 金士頓】DataTraveler SE9 G3 256GB USB3.2 Gen1 隨身碟(DTSE9G3/256G)","https://i4.momoshop.com.tw/1708146219/goodsimg/0012/510/941/12510941_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12510941&Area=search&mdiv=403&oid=3_28&cid=index&kw=%E9%9A%A8%E8%BA%AB%E7%A2%9F","momo","root","699.00","1","usb"
"8406662","【SanDisk】Ultra Go Type-C 雙用隨身碟藍512GB(公司貨)","https://i2.momoshop.com.tw/1743656460/goodsimg/0008/406/662/8406662_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8406662&Area=search&mdiv=403&oid=3_30&cid=index&kw=%E9%9A%A8%E8%BA%AB%E7%A2%9F","momo","root","1159.00","3","usb"
"13666696","【GIGASTONE 立達】256GB USB3.2 Gen1 Type-C雙介面隨身碟UAC-4400GY(iPhone17/Mac/Android/筆電)","https://i1.momoshop.com.tw/1739874641/goodsimg/0013/666/696/13666696_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13666696&Area=search&mdiv=403&oid=4_3&cid=index&kw=%E9%9A%A8%E8%BA%AB%E7%A2%9F","momo","root","548.00","1","usb"
"7446609","【GIGASTONE 立達】256GB USB3.1/3.2 Gen1 極簡滑蓋隨身碟 UD-3202白(256G USB3.2高速隨身碟)","https://i2.momoshop.com.tw/1721352361/goodsimg/0007/446/609/7446609_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=7446609&Area=search&mdiv=403&oid=4_5&cid=index&kw=%E9%9A%A8%E8%BA%AB%E7%A2%9F","momo","root","429.00","1","usb"
"12510941","【Kingston 金士頓】DataTraveler SE9 G3 256GB USB3.2 Gen1 隨身碟(DTSE9G3/256G)","https://i4.momoshop.com.tw/1708146219/goodsimg/0012/510/941/12510941_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12510941&Area=search&mdiv=403&oid=4_7&cid=index&kw=%E9%9A%A8%E8%BA%AB%E7%A2%9F","momo","root","699.00","1","usb"
"8406662","【SanDisk】Ultra Go Type-C 雙用隨身碟藍512GB(公司貨)","https://i4.momoshop.com.tw/1743656460/goodsimg/0008/406/662/8406662_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8406662&Area=search&mdiv=403&oid=4_9&cid=index&kw=%E9%9A%A8%E8%BA%AB%E7%A2%9F","momo","root","1159.00","3","usb"
"14106668","【LONEPINE】加大款 可機洗帶帽信封睡袋 軍風限定/睡袋/四季/保暖/露營(兩色任選)","https://i1.momoshop.com.tw/1751518959/goodsimg/0014/106/668/14106668_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14106668&Area=search&mdiv=403&oid=1_8&cid=index&kw=%E7%9D%A1%E8%A2%8B","momo","root","899.00","1","sleepingbag"
"8700609","【Naturehike】L150質感圖騰透氣可拼接機洗信封睡袋 MSD05(台灣總代理公司貨)","https://i4.momoshop.com.tw/1739422935/goodsimg/0008/700/609/8700609_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8700609&Area=search&mdiv=403&oid=1_9&cid=index&kw=%E7%9D%A1%E8%A2%8B","momo","root","675.00","1","sleepingbag"
"10622064","【Naturehike】M300可機洗帶帽信封睡袋(台灣總代理公司貨)","https://i1.momoshop.com.tw/1719551023/goodsimg/0010/622/064/10622064_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10622064&Area=search&mdiv=403&oid=1_22&cid=index&kw=%E7%9D%A1%E8%A2%8B","momo","root","920.00","1","sleepingbag"
"12059246","【LONEPINE】加大款 可拼接可機洗舒適透氣信封睡袋 可拼接PRO款 /方形睡袋/睡袋/冬季/保暖/露營(兩色任選)","https://i1.momoshop.com.tw/1729746243/goodsimg/0012/059/246/12059246_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12059246&Area=search&mdiv=403&oid=2_11&cid=index&kw=%E7%9D%A1%E8%A2%8B","momo","root","521.00","1","sleepingbag"
"9077354","【Naturehike】L250圖騰可機洗帶帽睡袋 MSD07(台灣總代理公司貨)","https://i2.momoshop.com.tw/1740027772/goodsimg/0009/077/354/9077354_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=9077354&Area=search&mdiv=403&oid=2_15&cid=index&kw=%E7%9D%A1%E8%A2%8B","momo","root","899.00","2","sleepingbag"
"11740697","【LONEPINE】絕美押花限定 可機洗全開式保暖睡袋 防水極地PRO款/睡袋/冬季/保暖/露營(兩色任選)","https://i2.momoshop.com.tw/1729746050/goodsimg/0011/740/697/11740697_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11740697&Area=search&mdiv=403&oid=2_16&cid=index&kw=%E7%9D%A1%E8%A2%8B","momo","root","569.00","1","sleepingbag"
"14169880","【LONEPINE】加大款 可機洗帶帽信封睡袋 軍風限定/睡袋/四季/保暖/露營(兩色任選)","https://i4.momoshop.com.tw/1751350482/goodsimg/0014/169/880/14169880_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14169880&Area=search&mdiv=403&oid=2_19&cid=index&kw=%E7%9D%A1%E8%A2%8B","momo","root","764.00","1","sleepingbag"
"10163193","【Naturehike】U150全開式保暖睡袋 MSD07(台灣總代理公司貨)","https://i4.momoshop.com.tw/1733375185/goodsimg/0010/163/193/10163193_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10163193&Area=search&mdiv=403&oid=2_23&cid=index&kw=%E7%9D%A1%E8%A2%8B","momo","root","775.00","1","sleepingbag"
"4082057","【EZlife】旅行便攜隔髒安心睡袋","https://i2.momoshop.com.tw/1692547104/goodsimg/0004/082/057/4082057_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=4082057&Area=search&mdiv=403&oid=2_28&cid=index&kw=%E7%9D%A1%E8%A2%8B","momo","root","287.00","3","sleepingbag"
"10413850","【OUTSY】台灣製加大版純棉便攜旅行床單/睡袋內套(多色可選)","https://i1.momoshop.com.tw/1722932396/goodsimg/0010/413/850/10413850_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10413850&Area=search&mdiv=403&oid=2_30&cid=index&kw=%E7%9D%A1%E8%A2%8B","momo","root","902.00","1","sleepingbag"
"8167142","【PolarStar 桃源戶外】台灣製 加大矽纖維睡袋 橘/藍 P16730(SGS檢驗 -12-7°C)","https://i3.momoshop.com.tw/1692975341/goodsimg/0008/167/142/8167142_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8167142&Area=search&mdiv=403&oid=3_14&cid=index&kw=%E7%9D%A1%E8%A2%8B","momo","root","994.00","1","sleepingbag"
"12055166","【Naturehike】LD150靈動可機洗拼接帶帽信封睡袋 SD016(台灣總代理公司貨)","https://i2.momoshop.com.tw/1719551156/goodsimg/0012/055/166/12055166_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12055166&Area=search&mdiv=403&oid=3_17&cid=index&kw=%E7%9D%A1%E8%A2%8B","momo","root","865.00","1","sleepingbag"
"9312478","【Naturehike】LW180可拼接迷你信封睡袋 加大款(台灣總代理公司貨)","https://i4.momoshop.com.tw/1746248579/goodsimg/0009/312/478/9312478_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=9312478&Area=search&mdiv=403&oid=3_21&cid=index&kw=%E7%9D%A1%E8%A2%8B","momo","root","885.00","1","sleepingbag"
"13331669","【EZlife】三合一旅行好眠隔髒睡袋(雙人180x215cm)","https://i2.momoshop.com.tw/1728536593/goodsimg/0013/331/669/13331669_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13331669&Area=search&mdiv=403&oid=3_27&cid=index&kw=%E7%9D%A1%E8%A2%8B","momo","root","495.00","1","sleepingbag"
"14170949","【LONEPINE】加大款 可機洗帶帽信封睡袋 軍風限定/睡袋/四季/保暖/露營 兩色任選(超值兩入組)","https://i2.momoshop.com.tw/1751360932/goodsimg/0014/170/949/14170949_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14170949&Area=search&mdiv=403&oid=3_28&cid=index&kw=%E7%9D%A1%E8%A2%8B","momo","root","1444.00","1","sleepingbag"
"9399119","【Coleman】表演者III / C10 / 黃睡袋(CM-34775M000)","https://i3.momoshop.com.tw/1693001604/goodsimg/0009/399/119/9399119_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=9399119&Area=search&mdiv=403&oid=4_6&cid=index&kw=%E7%9D%A1%E8%A2%8B","momo","root","1530.00","1","sleepingbag"
"9768637","【Coleman】表演者III睡袋 / C15 / 白灰(CM-34776M000)","https://i4.momoshop.com.tw/1693153186/goodsimg/0009/768/637/9768637_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=9768637&Area=search&mdiv=403&oid=4_7&cid=index&kw=%E7%9D%A1%E8%A2%8B","momo","root","1275.00","1","sleepingbag"
"14383417","【Logitech 羅技】ALTO KEYS K98M機械式無線鍵盤","https://i2.momoshop.com.tw/1758677661/goodsimg/0014/383/417/14383417_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14383417&Area=search&mdiv=403&oid=1_2&cid=index&kw=%E7%BE%85%E6%8A%80%E9%8D%B5%E7%9B%A4","momo","root","2690.00","1","logitechkeyboard"
"11455870","【Logitech 羅技】MX Keys S無線智能鍵盤(藍牙鍵盤、薄膜鍵盤)","https://i2.momoshop.com.tw/1758911153/goodsimg/0011/455/870/11455870_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11455870&Area=search&mdiv=403&oid=1_3&cid=index&kw=%E7%BE%85%E6%8A%80%E9%8D%B5%E7%9B%A4","momo","root","3690.00","6","logitechkeyboard"
"6891645","【Logitech 羅技】K580 超薄跨平台藍牙鍵盤","https://i2.momoshop.com.tw/1750649921/goodsimg/0006/891/645/6891645_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=6891645&Area=search&mdiv=403&oid=1_4&cid=index&kw=%E7%BE%85%E6%8A%80%E9%8D%B5%E7%9B%A4","momo","root","1290.00","6","logitechkeyboard"
"10516327","【Logitech 羅技】K650無線鍵盤","https://i4.momoshop.com.tw/1744693390/goodsimg/0010/516/327/10516327_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10516327&Area=search&mdiv=403&oid=1_5&cid=index&kw=%E7%BE%85%E6%8A%80%E9%8D%B5%E7%9B%A4","momo","root","1490.00","3","logitechkeyboard"
"12127122","【Logitech 羅技】K380s 跨平台藍牙鍵盤","https://i3.momoshop.com.tw/1750677807/goodsimg/0012/127/122/12127122_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12127122&Area=search&mdiv=403&oid=1_6&cid=index&kw=%E7%BE%85%E6%8A%80%E9%8D%B5%E7%9B%A4","momo","root","990.00","4","logitechkeyboard"
"12109815","【Logitech 羅技】Wave Keys人體工學鍵盤","https://i2.momoshop.com.tw/1758911116/goodsimg/0012/109/815/12109815_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12109815&Area=search&mdiv=403&oid=1_7&cid=index&kw=%E7%BE%85%E6%8A%80%E9%8D%B5%E7%9B%A4","momo","root","2490.00","3","logitechkeyboard"
"3889193","【Logitech 羅技】MK235 無線鍵盤滑鼠組","https://i2.momoshop.com.tw/1715752386/goodsimg/0003/889/193/3889193_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=3889193&Area=search&mdiv=403&oid=1_8&cid=index&kw=%E7%BE%85%E6%8A%80%E9%8D%B5%E7%9B%A4","momo","root","699.00","2","logitechkeyboard"
"13062811","【Logitech 羅技】Keys-To-Go 2 輕巧藍牙鍵盤(支援IPad/安卓平板)","https://i4.momoshop.com.tw/1750677610/goodsimg/0013/062/811/13062811_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13062811&Area=search&mdiv=403&oid=1_10&cid=index&kw=%E7%BE%85%E6%8A%80%E9%8D%B5%E7%9B%A4","momo","root","2590.00","4","logitechkeyboard"
"7487701","【Logitech G】G512 RGB機械式電競有線鍵盤(觸感軸/茶軸)","https://i1.momoshop.com.tw/1751050229/goodsimg/0007/487/701/7487701_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=7487701&Area=search&mdiv=403&oid=1_11&cid=index&kw=%E7%BE%85%E6%8A%80%E9%8D%B5%E7%9B%A4","momo","root","2190.00","5","logitechkeyboard"
"13716583","【Logitech G】PRO X TKL RAPID 磁性類比式鍵軸有線電競鍵盤","https://i1.momoshop.com.tw/1756698202/goodsimg/0013/716/583/13716583_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13716583&Area=search&mdiv=403&oid=1_12&cid=index&kw=%E7%BE%85%E6%8A%80%E9%8D%B5%E7%9B%A4","momo","root","4990.00","1","logitechkeyboard"
"12719862","【Logitech 羅技】K950 無線鍵盤(石墨黑)","https://i4.momoshop.com.tw/1744693257/goodsimg/0012/719/862/12719862_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12719862&Area=search&mdiv=403&oid=1_13&cid=index&kw=%E7%BE%85%E6%8A%80%E9%8D%B5%E7%9B%A4","momo","root","2990.00","3","logitechkeyboard"
"10254366","【Logitech 羅技】MX Mechanical 無線智能機械鍵盤(全尺寸)","https://i4.momoshop.com.tw/1758911295/goodsimg/0010/254/366/10254366_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10254366&Area=search&mdiv=403&oid=1_14&cid=index&kw=%E7%BE%85%E6%8A%80%E9%8D%B5%E7%9B%A4","momo","root","4490.00","2","logitechkeyboard"
"2816558","【Logitech 羅技】K270 無線鍵盤","https://i2.momoshop.com.tw/1692574111/goodsimg/0002/816/558/2816558_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=2816558&Area=search&mdiv=403&oid=1_16&cid=index&kw=%E7%BE%85%E6%8A%80%E9%8D%B5%E7%9B%A4","momo","root","649.00","4","logitechkeyboard"
"8621799","【Logitech 羅技】Ergo K860人體工學鍵盤","https://i3.momoshop.com.tw/1758911806/goodsimg/0008/621/799/8621799_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8621799&Area=search&mdiv=403&oid=1_20&cid=index&kw=%E7%BE%85%E6%8A%80%E9%8D%B5%E7%9B%A4","momo","root","3490.00","1","logitechkeyboard"
"14489797","(雲朵手托組)Logitech 羅技 ALTO KEYS K98M機械式無線鍵盤","https://i3.momoshop.com.tw/1758880985/goodsimg/0014/489/797/14489797_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14489797&Area=search&mdiv=403&oid=1_21&cid=index&kw=%E7%BE%85%E6%8A%80%E9%8D%B5%E7%9B%A4","momo","root","2880.00","1","logitechkeyboard"
"12911724","【Logitech 羅技】MK345無線鍵盤滑鼠組","https://i3.momoshop.com.tw/1736917442/goodsimg/0012/911/724/12911724_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12911724&Area=search&mdiv=403&oid=1_22&cid=index&kw=%E7%BE%85%E6%8A%80%E9%8D%B5%E7%9B%A4","momo","root","1290.00","2","logitechkeyboard"
"2816572","【Logitech 羅技】K120 有線鍵盤","https://i1.momoshop.com.tw/1692574087/goodsimg/0002/816/572/2816572_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=2816572&Area=search&mdiv=403&oid=1_23&cid=index&kw=%E7%BE%85%E6%8A%80%E9%8D%B5%E7%9B%A4","momo","root","329.00","3","logitechkeyboard"
"13143970","【Logitech 羅技】K580 超薄跨平台藍牙鍵盤(石墨灰)","https://i3.momoshop.com.tw/1723698172/goodsimg/0013/143/970/13143970_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13143970&Area=search&mdiv=403&oid=1_24&cid=index&kw=%E7%BE%85%E6%8A%80%E9%8D%B5%E7%9B%A4","momo","root","1290.00","6","logitechkeyboard"
"10419052","【Logitech G】G715 無線美型炫光機械式鍵盤","https://i3.momoshop.com.tw/1750678403/goodsimg/0010/419/052/10419052_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10419052&Area=search&mdiv=403&oid=1_25&cid=index&kw=%E7%BE%85%E6%8A%80%E9%8D%B5%E7%9B%A4","momo","root","3990.00","2","logitechkeyboard"
"14230897","【Logitech 羅技】K250 無線藍牙鍵盤-石墨黑(不附接收器)","https://i1.momoshop.com.tw/1752744185/goodsimg/0014/230/897/14230897_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14230897&Area=search&mdiv=403&oid=1_26&cid=index&kw=%E7%BE%85%E6%8A%80%E9%8D%B5%E7%9B%A4","momo","root","799.00","2","logitechkeyboard"
"3722203","【Logitech 羅技】MK220 無線鍵盤滑鼠組","https://i4.momoshop.com.tw/1728498764/goodsimg/0003/722/203/3722203_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=3722203&Area=search&mdiv=403&oid=1_27&cid=index&kw=%E7%BE%85%E6%8A%80%E9%8D%B5%E7%9B%A4","momo","root","599.00","1","logitechkeyboard"
"3722203","【Logitech 羅技】MK220 無線鍵盤滑鼠組","https://i1.momoshop.com.tw/1728498764/goodsimg/0003/722/203/3722203_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=3722203&Area=search&mdiv=403&oid=2_1&cid=index&kw=%E7%BE%85%E6%8A%80%E9%8D%B5%E7%9B%A4","momo","root","599.00","1","logitechkeyboard"
"13634031","【Logitech 羅技】POP Icon Keys 無線藍芽鍵盤","https://i4.momoshop.com.tw/1751557902/goodsimg/0013/634/031/13634031_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13634031&Area=search&mdiv=403&oid=2_2&cid=index&kw=%E7%BE%85%E6%8A%80%E9%8D%B5%E7%9B%A4","momo","root","1590.00","2","logitechkeyboard"
"13062820","【Logitech G】G515 TKL輕薄無線機械式電競鍵盤","https://i4.momoshop.com.tw/1756698190/goodsimg/0013/062/820/13062820_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13062820&Area=search&mdiv=403&oid=2_3&cid=index&kw=%E7%BE%85%E6%8A%80%E9%8D%B5%E7%9B%A4","momo","root","3290.00","4","logitechkeyboard"
"14489160","【Logitech 羅技】ALTO KEYS K98M 機械式無線鍵盤 - 石墨黑","https://i2.momoshop.com.tw/1758852910/goodsimg/0014/489/160/14489160_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14489160&Area=search&mdiv=403&oid=2_5&cid=index&kw=%E7%BE%85%E6%8A%80%E9%8D%B5%E7%9B%A4","momo","root","2690.00","1","logitechkeyboard"
"12560779","【Logitech 羅技】兩入組 MK220 無線鍵盤滑鼠組","https://i4.momoshop.com.tw/1708618753/goodsimg/0012/560/779/12560779_OR_m.webp","https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12560779&Area=search&mdiv=403&oid=2_6&cid=index&kw=%E7%BE%85%E6%8A%80%E9%8D%B5%E7%9B%A4","momo","root","888.00","1","logitechkeyboard"
